transaction_id,amount,location,location_match,previous_fraud,payment_method,device_type,transactions_last_1h,transactions_last_24h,transaction_hour,merchant_category,account_age_days,is_international,is_fraud
TXN00013972,1799.26,Delhi,True,0,netbanking,mobile,3,11,15,Utilities,22,0,0
TXN00013973,941.5,Delhi,True,0,upi,desktop,0,6,15,Fashion,1365,0,0
TXN00013974,394.31,Bangalore,True,0,upi,mobile,2,7,2,Grocery,1701,0,0
TXN00013975,1066.65,Chennai,True,0,card,mobile,3,7,16,Electronics,1361,0,0
TXN00013976,555.97,Bangalore,True,0,netbanking,desktop,1,14,5,Fashion,1694,0,0
TXN00013977,2107.27,Bangalore,True,0,netbanking,mobile,1,4,15,Electronics,1750,0,0
TXN00013978,1153.98,Pune,True,0,card,desktop,0,12,1,Food,913,0,0
TXN00013979,565.55,Delhi,False,0,card,mobile,3,11,12,Entertainment,1224,0,0
TXN00013980,1032.03,Delhi,True,1,netbanking,mobile,2,6,6,Food,1680,0,1
TXN00013981,3398.76,Pune,True,0,card,mobile,1,9,14,Food,1581,0,0
TXN00013982,427.53,Bangalore,True,0,card,mobile,0,6,6,Utilities,1053,0,0
TXN00013983,1245.8,Chennai,True,0,upi,mobile,3,13,18,Food,492,0,0
TXN00013984,740.34,Mumbai,True,0,upi,desktop,0,10,3,Electronics,1855,0,0
TXN00013985,1279.59,Hyderabad,True,0,card,mobile,3,9,2,Travel,551,0,0
TXN00013986,389.39,Ahmedabad,True,0,upi,desktop,0,10,23,Food,283,0,0
TXN00013987,903.23,Delhi,True,0,upi,mobile,1,7,16,Utilities,368,1,0
TXN00013988,2705.97,Bangalore,True,0,wallet,desktop,1,8,23,Food,1967,0,0
TXN00013989,285.4,Mumbai,True,0,upi,mobile,2,10,2,Travel,1169,0,0
TXN00013990,185.35,Delhi,True,0,upi,mobile,1,6,10,Fashion,1131,1,0
TXN00013991,193.26,Ahmedabad,True,0,upi,mobile,0,7,1,Grocery,1731,0,0
TXN00013992,220.72,Delhi,True,0,card,tablet,1,5,23,Grocery,321,0,0
TXN00013993,1539.89,Hyderabad,True,0,wallet,mobile,0,9,10,Fashion,677,0,0
TXN00013994,170.4,Ahmedabad,True,0,netbanking,mobile,1,3,8,Utilities,1687,0,0
TXN00013995,576.47,Bangalore,True,0,netbanking,mobile,1,7,2,Travel,1523,0,0
TXN00013996,1579.29,Chennai,True,0,netbanking,mobile,0,6,3,Electronics,1494,0,0
TXN00013997,1265.14,Pune,False,0,wallet,mobile,4,8,6,Grocery,843,0,0
TXN00013998,523.48,Mumbai,True,0,upi,mobile,2,12,13,Entertainment,1291,0,0
TXN00013999,986.96,Kolkata,True,0,card,mobile,1,6,9,Fashion,780,0,0
TXN00014000,900.07,Ahmedabad,True,0,upi,desktop,1,9,2,Utilities,1589,0,0
TXN00014001,625.12,Kolkata,True,0,upi,mobile,1,9,19,Electronics,1735,0,0
TXN00014002,634.41,Mumbai,True,0,card,mobile,1,7,6,Fashion,1900,0,0
TXN00014003,9354.21,Bangalore,True,0,upi,desktop,3,10,7,Travel,942,0,0
TXN00014004,1948.58,Mumbai,True,0,card,mobile,1,8,1,Travel,324,0,0
TXN00014005,12250.57,Kolkata,True,1,upi,mobile,0,7,17,Utilities,772,0,1
TXN00014006,463.1,Kolkata,True,0,upi,desktop,5,5,12,Travel,780,0,0
TXN00014007,728.62,Pune,True,0,upi,mobile,1,9,20,Food,952,1,0
TXN00014008,184.8,Kolkata,True,0,netbanking,mobile,0,12,5,Food,1294,1,0
TXN00014009,328.35,Ahmedabad,True,0,card,desktop,1,9,9,Fashion,337,0,0
TXN00014010,6481.56,Kolkata,True,0,wallet,tablet,1,10,20,Electronics,797,0,0
TXN00014011,450.51,Mumbai,True,0,netbanking,mobile,1,9,23,Travel,1434,0,0
TXN00014012,6606.58,Ahmedabad,True,0,card,desktop,0,11,0,Fashion,1960,0,0
TXN00014013,203.75,Bangalore,True,0,upi,mobile,2,6,12,Electronics,1430,0,0
TXN00014014,251.09,Pune,True,0,card,mobile,0,4,1,Food,1579,0,0
TXN00014015,549.64,Hyderabad,True,0,card,desktop,0,5,0,Electronics,1381,0,0
TXN00014016,745.82,Chennai,True,0,card,tablet,2,8,19,Entertainment,1368,0,0
TXN00014017,2208.37,Bangalore,True,0,upi,mobile,2,3,20,Grocery,1912,0,0
TXN00014018,1313.51,Chennai,True,0,card,mobile,0,6,1,Electronics,1093,0,0
TXN00014019,506.06,Hyderabad,True,0,upi,desktop,2,10,21,Fashion,1390,0,0
TXN00014020,690.88,Mumbai,True,0,wallet,mobile,0,4,4,Food,69,0,0
TXN00014021,563.2,Chennai,True,0,card,mobile,1,7,15,Grocery,773,0,0
TXN00014022,292.51,Pune,True,0,upi,tablet,3,9,20,Utilities,593,0,0
TXN00014023,301.22,Ahmedabad,True,0,upi,mobile,0,15,19,Electronics,275,0,0
TXN00014024,2478.19,Chennai,True,0,card,mobile,2,12,22,Grocery,537,0,0
TXN00014025,107.09,Mumbai,True,0,card,mobile,1,6,18,Travel,1035,0,0
TXN00014026,4739.59,Bangalore,True,0,card,mobile,2,12,20,Travel,1847,1,0
TXN00014027,548.57,Hyderabad,True,0,card,mobile,3,6,11,Electronics,1785,0,0
TXN00014028,342.01,Ahmedabad,True,0,card,mobile,2,4,4,Utilities,395,0,0
TXN00014029,1805.06,Hyderabad,True,0,upi,mobile,0,10,22,Utilities,722,0,0
TXN00014030,4098.39,Mumbai,True,0,wallet,desktop,1,12,16,Utilities,1242,0,0
TXN00014031,2735.33,Bangalore,True,0,card,desktop,1,9,14,Food,418,0,0
TXN00014032,1389.43,Kolkata,True,0,upi,desktop,4,7,10,Fashion,1718,0,0
TXN00014033,2644.3,Kolkata,True,0,upi,desktop,1,10,7,Utilities,792,0,0
TXN00014034,121.08,Mumbai,True,1,upi,mobile,2,7,1,Travel,833,0,1
TXN00014035,450.61,Chennai,True,0,upi,tablet,3,9,20,Entertainment,676,0,0
TXN00014036,293.63,Delhi,True,0,card,mobile,1,10,12,Food,1123,0,0
TXN00014037,3077.01,Bangalore,True,0,upi,mobile,1,6,2,Electronics,95,0,0
TXN00014038,524.68,Ahmedabad,True,0,netbanking,desktop,0,10,15,Electronics,785,0,0
TXN00014039,2027.5,Bangalore,True,0,card,mobile,2,10,20,Utilities,1685,0,0
TXN00014040,1442.39,Pune,True,0,upi,mobile,2,8,12,Grocery,1722,0,0
TXN00014041,309.85,Delhi,True,0,upi,desktop,0,7,16,Grocery,1964,0,0
TXN00014042,419.46,Kolkata,False,0,card,mobile,4,7,4,Electronics,25,0,1
TXN00014043,3320.3,Hyderabad,True,0,upi,desktop,1,8,7,Fashion,562,0,0
TXN00014044,340.9,Mumbai,True,0,upi,desktop,0,7,19,Food,621,0,0
TXN00014045,917.79,Hyderabad,True,0,upi,tablet,1,9,12,Travel,802,0,0
TXN00014046,338.26,Bangalore,True,0,upi,mobile,1,10,0,Entertainment,1872,0,0
TXN00014047,566.38,Chennai,True,0,upi,mobile,2,6,23,Food,695,0,0
TXN00014048,760.39,Mumbai,True,0,upi,desktop,0,7,16,Electronics,1694,0,0
TXN00014049,338.14,Kolkata,True,0,netbanking,mobile,3,5,16,Entertainment,604,0,0
TXN00014050,278.14,Hyderabad,False,0,upi,mobile,3,2,12,Entertainment,1734,0,0
TXN00014051,1096.1,Mumbai,True,0,card,mobile,1,9,18,Fashion,1216,0,0
TXN00014052,315.89,Hyderabad,True,0,upi,mobile,2,10,22,Grocery,842,0,0
TXN00014053,327.96,Mumbai,True,0,upi,mobile,4,6,12,Utilities,1851,0,0
TXN00014054,284.76,Ahmedabad,True,0,card,desktop,2,5,8,Electronics,1842,0,0
TXN00014055,734.3,Hyderabad,True,0,upi,mobile,2,9,15,Grocery,342,0,0
TXN00014056,2259.01,Ahmedabad,True,0,upi,mobile,3,9,6,Food,1747,0,0
TXN00014057,4195.61,Hyderabad,True,0,card,mobile,1,6,7,Utilities,1796,0,0
TXN00014058,360.0,Mumbai,True,0,upi,mobile,0,14,4,Fashion,42,0,0
TXN00014059,8518.14,Pune,True,0,upi,mobile,1,10,0,Grocery,977,0,0
TXN00014060,264.92,Mumbai,True,0,upi,mobile,1,7,17,Grocery,214,0,0
TXN00014061,2634.67,Chennai,True,0,upi,tablet,3,6,7,Utilities,946,0,0
TXN00014062,361.67,Hyderabad,False,0,upi,desktop,1,9,16,Fashion,1252,1,0
TXN00014063,306.92,Delhi,True,0,wallet,mobile,2,10,10,Travel,1676,0,0
TXN00014064,352.62,Bangalore,True,0,card,desktop,3,4,8,Utilities,1071,0,0
TXN00014065,755.15,Pune,True,0,card,mobile,2,7,9,Travel,1802,0,0
TXN00014066,1514.11,Chennai,True,0,card,desktop,1,10,6,Food,1765,0,0
TXN00014067,1671.48,Mumbai,True,0,netbanking,desktop,0,6,7,Travel,1245,0,0
TXN00014068,283.22,Bangalore,True,0,card,mobile,0,9,14,Electronics,108,0,0
TXN00014069,269.34,Chennai,True,0,netbanking,mobile,0,5,16,Electronics,1696,0,0
TXN00014070,291.87,Pune,True,0,upi,mobile,0,2,5,Fashion,1395,0,0
TXN00014071,707.77,Delhi,True,0,upi,mobile,2,7,20,Electronics,525,0,0
TXN00014072,634.88,Kolkata,True,0,netbanking,mobile,4,9,7,Electronics,237,0,0
TXN00014073,281.3,Bangalore,True,0,netbanking,mobile,0,8,10,Fashion,632,0,0
TXN00014074,1076.18,Chennai,True,0,upi,mobile,4,8,4,Food,1289,0,0
TXN00014075,9637.7,Ahmedabad,True,0,card,mobile,2,6,9,Fashion,1992,0,0
TXN00014076,459.17,Ahmedabad,True,0,card,desktop,2,5,17,Electronics,146,0,0
TXN00014077,496.58,Mumbai,True,0,upi,mobile,0,6,23,Travel,1329,0,0
TXN00014078,1480.65,Delhi,False,0,wallet,mobile,2,9,13,Food,272,0,0
TXN00014079,432.64,Mumbai,True,0,card,mobile,1,7,2,Entertainment,1863,0,0
TXN00014080,1669.82,Ahmedabad,True,0,card,mobile,1,8,4,Entertainment,596,0,0
TXN00014081,362.93,Chennai,True,0,upi,mobile,0,7,23,Electronics,1913,0,0
TXN00014082,6002.57,Bangalore,False,0,upi,tablet,1,8,9,Entertainment,813,0,0
TXN00014083,1168.95,Mumbai,True,0,upi,mobile,4,6,2,Utilities,724,0,0
TXN00014084,404.47,Chennai,True,0,upi,mobile,1,10,11,Utilities,1077,1,0
TXN00014085,418.66,Ahmedabad,True,0,card,mobile,1,8,2,Food,228,0,0
TXN00014086,454.61,Delhi,True,0,netbanking,desktop,2,5,20,Entertainment,345,0,0
TXN00014087,3621.47,Kolkata,True,0,card,mobile,1,5,11,Travel,1672,0,0
TXN00014088,198.14,Delhi,True,0,upi,desktop,0,7,21,Entertainment,1991,0,0
TXN00014089,383.71,Bangalore,True,0,upi,desktop,2,8,3,Electronics,1576,0,0
TXN00014090,431.29,Bangalore,True,0,card,tablet,2,12,14,Grocery,1944,0,0
TXN00014091,786.31,Hyderabad,True,0,upi,mobile,0,8,5,Entertainment,1613,0,0
TXN00014092,593.71,Delhi,True,0,wallet,mobile,2,9,7,Grocery,1211,0,0
TXN00014093,155.13,Chennai,True,0,netbanking,desktop,0,7,9,Fashion,1084,0,0
TXN00014094,515.33,Hyderabad,True,0,netbanking,mobile,1,8,4,Food,1951,0,0
TXN00014095,717.02,Ahmedabad,True,0,upi,desktop,1,10,17,Grocery,1372,0,0
TXN00014096,400.9,Mumbai,True,0,netbanking,mobile,1,6,7,Fashion,1500,0,0
TXN00014097,1702.86,Bangalore,True,0,upi,mobile,1,9,8,Electronics,489,0,0
TXN00014098,2199.45,Chennai,True,0,card,tablet,0,10,16,Fashion,1735,0,0
TXN00014099,733.91,Pune,True,0,upi,tablet,3,5,7,Entertainment,297,0,0
TXN00014100,1030.92,Chennai,True,0,card,mobile,0,9,16,Grocery,391,0,0
TXN00014101,74.25,Mumbai,True,0,upi,mobile,3,14,20,Utilities,1545,0,0
TXN00014102,503.41,Hyderabad,True,0,card,mobile,1,6,14,Electronics,487,1,0
TXN00014103,2416.11,Ahmedabad,True,0,upi,mobile,3,7,0,Food,810,0,0
TXN00014104,502.12,Delhi,True,0,upi,mobile,0,7,7,Utilities,1426,0,0
TXN00014105,355.54,Ahmedabad,True,0,card,mobile,1,11,10,Grocery,1270,0,0
TXN00014106,9799.33,Bangalore,True,0,wallet,tablet,1,8,5,Travel,9,0,0
TXN00014107,5917.07,Bangalore,True,0,netbanking,mobile,0,10,13,Electronics,1395,0,0
TXN00014108,1338.02,Chennai,False,1,card,desktop,2,11,4,Grocery,785,0,1
TXN00014109,2800.11,Kolkata,True,0,upi,mobile,3,3,15,Electronics,1884,0,0
TXN00014110,69.14,Mumbai,True,0,upi,mobile,0,8,11,Food,1343,0,0
TXN00014111,336.4,Chennai,True,0,upi,mobile,1,10,0,Entertainment,309,0,0
TXN00014112,477.07,Ahmedabad,True,0,wallet,mobile,0,7,5,Fashion,216,0,0
TXN00014113,617.1,Mumbai,True,0,upi,desktop,1,8,3,Electronics,1120,0,0
TXN00014114,466.69,Bangalore,True,0,netbanking,tablet,1,9,2,Grocery,1616,0,0
TXN00014115,50.0,Hyderabad,True,0,card,mobile,2,7,13,Fashion,898,0,0
TXN00014116,1223.22,Delhi,True,0,card,mobile,2,8,5,Electronics,774,0,0
TXN00014117,1454.81,Bangalore,True,0,wallet,mobile,2,9,8,Electronics,1363,0,0
TXN00014118,4659.67,Bangalore,True,0,upi,mobile,2,10,13,Electronics,1086,0,0
TXN00014119,336.12,Mumbai,True,0,card,mobile,2,6,14,Travel,300,0,0
TXN00014120,307.18,Ahmedabad,True,0,netbanking,desktop,0,12,4,Fashion,1074,0,0
TXN00014121,50.0,Delhi,True,1,card,mobile,0,11,1,Utilities,1209,0,1
TXN00014122,579.22,Bangalore,True,0,upi,mobile,3,9,0,Food,1746,0,0
TXN00014123,2155.62,Mumbai,True,0,upi,tablet,0,13,23,Food,120,1,0
TXN00014124,408.16,Pune,True,0,netbanking,mobile,3,8,15,Food,151,1,0
TXN00014125,8454.05,Kolkata,False,0,upi,mobile,1,14,2,Grocery,543,0,0
TXN00014126,603.27,Bangalore,True,0,wallet,desktop,0,10,1,Fashion,1827,0,0
TXN00014127,940.4,Pune,True,0,upi,mobile,0,8,20,Utilities,1643,0,0
TXN00014128,178.61,Delhi,True,0,card,mobile,2,6,4,Electronics,223,0,0
TXN00014129,1097.24,Delhi,True,0,card,mobile,2,7,22,Electronics,128,0,0
TXN00014130,90.68,Bangalore,True,0,card,tablet,1,9,4,Electronics,1447,0,0
TXN00014131,1715.88,Kolkata,True,0,card,mobile,0,9,4,Food,26,1,1
TXN00014132,1774.87,Chennai,True,0,netbanking,mobile,2,7,8,Grocery,800,1,0
TXN00014133,3568.26,Hyderabad,True,0,card,mobile,0,7,16,Electronics,924,0,0
TXN00014134,260.51,Ahmedabad,True,0,netbanking,mobile,0,10,20,Food,546,0,0
TXN00014135,954.54,Mumbai,True,0,upi,desktop,1,8,17,Fashion,1284,0,0
TXN00014136,1487.44,Mumbai,True,0,upi,mobile,1,4,10,Travel,1181,0,0
TXN00014137,1301.3,Hyderabad,True,0,upi,mobile,2,4,15,Food,1230,0,0
TXN00014138,308.83,Kolkata,True,0,upi,mobile,2,3,19,Grocery,1758,0,0
TXN00014139,57.59,Pune,True,0,card,tablet,0,9,20,Entertainment,1998,0,0
TXN00014140,1171.77,Chennai,True,0,card,mobile,1,10,21,Travel,1167,0,0
TXN00014141,676.45,Ahmedabad,True,0,netbanking,mobile,1,7,16,Food,1270,0,0
TXN00014142,428.92,Chennai,False,0,upi,desktop,1,9,5,Food,1241,0,1
TXN00014143,1853.72,Delhi,True,0,upi,desktop,2,9,10,Entertainment,1543,1,0
TXN00014144,761.43,Bangalore,True,0,netbanking,desktop,0,8,13,Electronics,998,0,0
TXN00014145,187.45,Mumbai,True,0,wallet,mobile,1,9,10,Travel,400,0,0
TXN00014146,95.58,Mumbai,True,0,wallet,mobile,4,10,7,Entertainment,384,0,0
TXN00014147,231.08,Bangalore,True,0,netbanking,mobile,0,7,21,Fashion,1184,0,0
TXN00014148,11124.72,Bangalore,True,0,card,mobile,1,7,3,Utilities,730,0,1
TXN00014149,1771.65,Mumbai,True,0,wallet,mobile,1,8,11,Travel,1954,1,0
TXN00014150,984.45,Mumbai,True,0,card,mobile,3,10,20,Entertainment,1853,0,0
TXN00014151,655.1,Mumbai,True,0,wallet,mobile,1,4,8,Electronics,573,0,0
TXN00014152,609.4,Bangalore,True,0,upi,tablet,5,4,12,Entertainment,1056,0,0
TXN00014153,2888.6,Chennai,True,0,wallet,desktop,1,9,1,Utilities,585,0,0
TXN00014154,466.36,Pune,False,0,card,mobile,2,9,19,Utilities,980,0,0
TXN00014155,1509.03,Mumbai,True,0,upi,mobile,1,12,23,Entertainment,1472,1,1
TXN00014156,545.3,Kolkata,False,0,upi,mobile,1,11,15,Utilities,433,0,0
TXN00014157,6760.04,Ahmedabad,True,0,netbanking,mobile,1,12,18,Utilities,865,0,0
TXN00014158,1810.09,Kolkata,True,0,card,desktop,2,7,9,Electronics,1649,0,0
TXN00014159,3148.63,Pune,True,0,wallet,desktop,1,6,15,Utilities,1075,0,0
TXN00014160,420.63,Mumbai,True,0,upi,desktop,1,7,5,Utilities,1520,0,0
TXN00014161,2562.05,Bangalore,True,0,upi,tablet,0,12,11,Fashion,1569,0,0
TXN00014162,567.24,Hyderabad,True,0,upi,mobile,1,10,15,Utilities,317,0,0
TXN00014163,902.93,Pune,True,0,card,desktop,2,8,8,Fashion,1829,0,0
TXN00014164,4832.72,Kolkata,True,0,card,desktop,2,10,15,Fashion,466,0,0
TXN00014165,254.06,Kolkata,True,0,card,mobile,2,6,1,Grocery,851,0,0
TXN00014166,1000.43,Ahmedabad,True,0,upi,tablet,1,11,1,Electronics,1474,0,0
TXN00014167,1295.2,Hyderabad,True,0,upi,tablet,4,5,21,Grocery,1673,0,0
TXN00014168,1417.45,Mumbai,False,0,upi,desktop,2,6,4,Grocery,1749,0,0
TXN00014169,487.24,Kolkata,True,0,netbanking,mobile,2,9,17,Food,1425,0,0
TXN00014170,7938.68,Mumbai,True,0,upi,mobile,2,6,10,Travel,323,0,0
TXN00014171,192.52,Chennai,False,0,upi,tablet,0,8,4,Electronics,1207,0,0
TXN00014172,3981.39,Bangalore,True,0,card,mobile,2,14,23,Electronics,476,0,0
TXN00014173,3044.78,Hyderabad,True,0,netbanking,desktop,0,9,7,Food,1886,0,0
TXN00014174,6474.26,Hyderabad,False,0,upi,desktop,1,4,19,Grocery,1776,0,0
TXN00014175,139.43,Mumbai,True,0,upi,desktop,1,4,21,Electronics,799,0,0
TXN00014176,307.63,Ahmedabad,True,0,card,mobile,0,9,7,Grocery,1076,0,0
TXN00014177,4128.83,Kolkata,True,0,wallet,mobile,2,11,14,Food,567,0,0
TXN00014178,101.48,Delhi,True,0,card,desktop,2,7,7,Grocery,1113,0,0
TXN00014179,136.66,Kolkata,True,0,upi,mobile,1,8,19,Utilities,198,0,0
TXN00014180,467.53,Kolkata,True,0,card,desktop,0,11,3,Utilities,630,0,0
TXN00014181,988.12,Chennai,True,0,wallet,desktop,6,8,8,Electronics,1253,0,0
TXN00014182,4610.35,Kolkata,True,0,card,mobile,0,12,18,Travel,1537,0,0
TXN00014183,652.51,Delhi,True,0,upi,mobile,2,7,16,Utilities,1780,0,0
TXN00014184,409.75,Hyderabad,True,0,upi,desktop,3,9,13,Travel,1531,1,0
TXN00014185,1126.8,Kolkata,True,0,wallet,mobile,3,12,23,Electronics,1463,1,0
TXN00014186,1341.0,Hyderabad,True,0,card,mobile,2,5,2,Electronics,1265,0,0
TXN00014187,1299.81,Kolkata,True,0,card,tablet,0,9,18,Entertainment,991,0,0
TXN00014188,657.75,Pune,True,0,upi,mobile,3,16,6,Travel,1605,0,0
TXN00014189,93.13,Mumbai,True,0,card,tablet,4,7,14,Travel,168,0,0
TXN00014190,291.56,Delhi,True,0,upi,mobile,1,10,13,Entertainment,66,0,0
TXN00014191,3815.82,Bangalore,True,0,upi,mobile,1,11,8,Entertainment,279,0,0
TXN00014192,982.78,Ahmedabad,True,0,netbanking,mobile,1,14,15,Utilities,1258,0,0
TXN00014193,561.07,Pune,True,0,upi,mobile,2,8,5,Entertainment,532,0,0
TXN00014194,2736.94,Delhi,True,0,upi,tablet,4,8,1,Grocery,1157,0,0
TXN00014195,230.78,Mumbai,True,0,wallet,mobile,0,11,18,Entertainment,1768,0,0
TXN00014196,624.36,Mumbai,False,0,upi,mobile,1,4,19,Travel,1659,0,0
TXN00014197,930.89,Chennai,True,0,card,desktop,3,10,9,Utilities,384,1,0
TXN00014198,492.3,Mumbai,True,0,card,desktop,1,3,12,Fashion,461,0,0
TXN00014199,893.77,Delhi,True,0,wallet,tablet,1,8,7,Entertainment,996,0,0
TXN00014200,650.76,Mumbai,True,0,netbanking,mobile,1,8,15,Entertainment,1616,1,0
TXN00014201,171.63,Kolkata,True,0,card,mobile,1,9,1,Fashion,1529,0,0
TXN00014202,976.76,Chennai,True,0,upi,mobile,0,8,21,Grocery,1309,0,0
TXN00014203,185.57,Bangalore,True,0,card,mobile,2,7,14,Food,360,0,0
TXN00014204,959.86,Kolkata,False,0,wallet,mobile,3,5,15,Travel,548,0,0
TXN00014205,3627.0,Chennai,True,0,upi,mobile,1,9,10,Entertainment,1002,0,0
TXN00014206,587.27,Mumbai,True,0,netbanking,desktop,2,5,13,Utilities,1043,0,0
TXN00014207,220.52,Pune,True,0,upi,desktop,2,6,21,Entertainment,1449,0,0
TXN00014208,695.7,Chennai,True,0,upi,mobile,2,6,3,Travel,1761,0,0
TXN00014209,320.36,Bangalore,True,0,upi,tablet,3,4,2,Food,874,1,0
TXN00014210,1538.51,Kolkata,True,0,upi,mobile,1,9,21,Food,14,0,0
TXN00014211,679.82,Pune,True,0,wallet,desktop,1,11,15,Utilities,1500,0,0
TXN00014212,5246.68,Chennai,True,0,netbanking,tablet,2,8,20,Entertainment,1302,0,0
TXN00014213,2875.27,Chennai,True,0,card,mobile,1,6,0,Grocery,1395,0,0
TXN00014214,676.02,Pune,True,0,card,mobile,2,11,9,Utilities,1252,0,0
TXN00014215,1757.74,Kolkata,True,0,card,mobile,3,10,10,Food,170,0,0
TXN00014216,519.08,Ahmedabad,True,0,netbanking,desktop,4,7,9,Entertainment,1573,0,0
TXN00014217,830.45,Hyderabad,True,0,netbanking,mobile,1,10,22,Food,183,0,0
TXN00014218,537.56,Hyderabad,True,0,upi,mobile,0,8,2,Fashion,394,0,0
TXN00014219,1858.85,Mumbai,True,0,card,mobile,0,7,18,Fashion,832,0,0
TXN00014220,3869.57,Bangalore,True,0,card,mobile,1,11,1,Utilities,984,0,0
TXN00014221,1925.85,Kolkata,True,0,wallet,tablet,1,5,13,Fashion,675,0,0
TXN00014222,2205.57,Delhi,True,0,card,desktop,1,5,0,Entertainment,1096,0,0
TXN00014223,2208.23,Ahmedabad,True,0,netbanking,mobile,2,11,10,Fashion,1633,0,0
TXN00014224,1467.03,Hyderabad,True,0,netbanking,mobile,0,9,6,Entertainment,1856,0,0
TXN00014225,228.47,Bangalore,True,0,card,mobile,2,10,13,Grocery,882,0,0
TXN00014226,5196.19,Hyderabad,True,0,netbanking,desktop,1,11,1,Travel,751,0,0
TXN00014227,5822.38,Chennai,True,0,upi,mobile,2,10,2,Grocery,551,0,0
TXN00014228,618.53,Bangalore,True,0,upi,tablet,1,9,2,Grocery,1501,0,0
TXN00014229,532.11,Ahmedabad,True,0,netbanking,mobile,0,5,11,Grocery,1246,0,0
TXN00014230,1569.11,Mumbai,True,0,upi,mobile,1,7,7,Electronics,1819,0,0
TXN00014231,1466.31,Pune,True,0,upi,desktop,0,5,13,Fashion,153,0,0
TXN00014232,640.64,Hyderabad,True,0,card,mobile,2,6,3,Fashion,870,0,0
TXN00014233,202.27,Ahmedabad,True,0,upi,desktop,0,7,16,Utilities,556,0,0
TXN00014234,1119.77,Ahmedabad,True,0,wallet,mobile,2,13,18,Entertainment,113,1,0
TXN00014235,1467.32,Kolkata,True,0,wallet,tablet,4,9,20,Grocery,35,0,0
TXN00014236,1777.59,Pune,True,0,card,desktop,1,10,13,Electronics,1238,0,0
TXN00014237,1174.78,Chennai,True,0,card,desktop,0,7,12,Fashion,125,0,0
TXN00014238,593.71,Pune,True,0,card,mobile,2,9,10,Entertainment,1897,1,0
TXN00014239,2387.53,Kolkata,True,0,card,mobile,2,8,14,Electronics,1203,0,0
TXN00014240,860.1,Kolkata,True,0,upi,mobile,1,7,8,Utilities,301,0,0
TXN00014241,479.72,Ahmedabad,True,0,card,tablet,0,8,3,Food,1912,0,0
TXN00014242,655.82,Kolkata,False,0,card,mobile,3,7,23,Fashion,1798,0,0
TXN00014243,117.22,Delhi,True,0,upi,mobile,1,5,11,Fashion,6,0,0
TXN00014244,654.68,Delhi,True,0,netbanking,tablet,2,8,2,Food,1512,0,0
TXN00014245,1705.97,Mumbai,True,0,card,mobile,1,6,15,Food,1211,0,0
TXN00014246,1162.55,Bangalore,True,0,upi,mobile,2,6,7,Food,157,0,0
TXN00014247,4261.35,Kolkata,True,0,card,mobile,1,6,5,Food,795,0,0
TXN00014248,599.05,Mumbai,True,0,upi,tablet,1,13,15,Utilities,170,0,0
TXN00014249,1367.39,Bangalore,True,0,upi,mobile,0,6,7,Grocery,249,0,0
TXN00014250,1913.38,Ahmedabad,True,0,netbanking,tablet,2,10,6,Food,964,0,0
TXN00014251,10527.59,Chennai,True,0,wallet,mobile,4,10,5,Utilities,232,0,0
TXN00014252,938.1,Kolkata,True,0,upi,desktop,2,6,4,Utilities,840,0,0
TXN00014253,253.66,Delhi,True,0,wallet,mobile,1,10,3,Electronics,300,0,0
TXN00014254,2033.13,Ahmedabad,True,0,upi,mobile,2,7,18,Fashion,373,0,0
TXN00014255,6228.63,Mumbai,True,0,upi,desktop,1,9,15,Utilities,253,0,0
TXN00014256,561.05,Bangalore,True,0,upi,mobile,1,8,15,Travel,652,1,0
TXN00014257,2017.88,Chennai,True,0,upi,mobile,1,7,20,Grocery,240,0,0
TXN00014258,3090.88,Delhi,True,0,upi,mobile,2,9,12,Food,1194,1,0
TXN00014259,2448.87,Bangalore,True,0,wallet,mobile,2,8,20,Travel,1566,0,0
TXN00014260,918.49,Mumbai,True,0,upi,mobile,1,7,14,Electronics,1524,0,0
TXN00014261,371.03,Hyderabad,True,0,upi,mobile,1,13,13,Fashion,1393,0,0
TXN00014262,731.58,Hyderabad,True,0,card,mobile,1,6,8,Grocery,223,0,0
TXN00014263,1324.87,Chennai,True,0,upi,mobile,2,0,7,Electronics,583,0,0
TXN00014264,2172.55,Mumbai,True,0,card,mobile,3,8,3,Travel,677,0,0
TXN00014265,1155.11,Chennai,True,0,upi,desktop,3,8,17,Utilities,878,0,0
TXN00014266,526.74,Pune,True,0,upi,desktop,3,10,0,Fashion,1439,0,0
TXN00014267,1473.7,Chennai,True,0,card,mobile,2,5,13,Grocery,1332,0,0
TXN00014268,2060.5,Kolkata,True,0,upi,mobile,3,5,6,Utilities,119,0,0
TXN00014269,1214.62,Hyderabad,True,0,upi,mobile,4,10,5,Food,594,0,0
TXN00014270,318.88,Chennai,True,0,upi,tablet,1,12,20,Entertainment,60,0,0
TXN00014271,655.28,Hyderabad,True,0,card,mobile,1,13,8,Travel,1750,0,0
TXN00014272,2269.27,Hyderabad,True,0,card,mobile,1,15,4,Food,966,1,0
TXN00014273,174.74,Pune,True,0,card,mobile,0,12,3,Grocery,1195,0,0
TXN00014274,80.01,Delhi,True,0,card,desktop,1,6,3,Fashion,1415,0,0
TXN00014275,4202.79,Delhi,True,0,card,mobile,1,5,17,Grocery,881,0,0
TXN00014276,1404.12,Ahmedabad,True,0,upi,mobile,2,11,19,Fashion,1623,0,0
